"Date","Price","Address","FullMarketPrice","County","RoutingKey","NewDwelling"
"15/10/2012","132000.00","43 WOODBROOK CRESCENT, RIVERWOOD ROAD, CASTLEKNOCK","TRUE","Dublin","NA","FALSE"
"15/10/2012","85000.00","47 LALLY ROAD, BALLYFERMOT","TRUE","Dublin","D10","FALSE"
"15/10/2012","273500.00","48 CASTLEBYRNE PARK, BLACKROCK","TRUE","Dublin","A94","FALSE"
"15/10/2012","160000.00","66 WESTBROOK GREEN, BALBRIGGAN","TRUE","Dublin","K32","FALSE"
"15/10/2012","1050000.00","67 GEORGIAN VILLAGE, CASTLEKNOCK, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"15/10/2012","163000.00","75 MAGDALEN TERRACE, STELLA GARDENS, IRISHTOWN, DUBLIN 4","TRUE","Dublin","NA","FALSE"
"15/10/2012","60500.00","78, BANGOR ROAD, CRUMLIN, DUBLIN 12","FALSE","Dublin","D12","FALSE"
"15/10/2012","170000.00","89 MULVEY PARK, DUNDRUM, DUBLIN 14","TRUE","Dublin","D14","FALSE"
"15/10/2012","80000.00","APARTMENT 2A BOWE LANE, JAMES' STREET, DUBLIN 8","TRUE","Dublin","NA","FALSE"
"15/10/2012","250000.00","FALCONWOOD, GORTLUM, BRITTAS","TRUE","Dublin","NA","FALSE"
"15/10/2012","1820000.00","ST JOHNS, 48 GLASTHULE ROAD, SANDYCOVE","TRUE","Dublin","NA","FALSE"
"12/10/2012","6000000.00","'LISSADELL', 9 SHREWSBURY ROAD, BALLSBRIDGE, DUBLIN 4","TRUE","Dublin","D04","FALSE"
"12/10/2012","142500.00","1 MOUNTDOWN DRIVE, MANOR ESTATE, TERENURE  DUBLIN 12","FALSE","Dublin","NA","FALSE"
"12/10/2012","150000.00","1 THE VILLA, MELROSE PARK, KINSEALY","TRUE","Dublin","K67","FALSE"
"12/10/2012","200000.00","102 LORCAN CRESCENT, SANTRY, DUBLIN 9","TRUE","Dublin","D09","FALSE"
"12/10/2012","94550.00","12, ORATORY COURT, DUN LAOGHAIRE","FALSE","Dublin","NA","FALSE"
"12/10/2012","99000.00","174 CAPTAIN'S ROAD, CRUMLIN, DUBLIN","TRUE","Dublin","D12","FALSE"
"12/10/2012","395000.00","18 ORLAGH GROVE, KNOCKLYON","TRUE","Dublin","NA","FALSE"
"12/10/2012","500000.00","19 SYCAMORE CLOSE, THE PARK  CABINTEELY, DUBLIN 18","TRUE","Dublin","D18","FALSE"
"12/10/2012","851000.00","2 AILESBURY GARDENS, SYDNEY PARADE, BALLSBRIDGE","TRUE","Dublin","NA","FALSE"
"12/10/2012","320000.00","2 LE BAS TERRACE, LEINSTER ROAD WEST, RATHMINES","TRUE","Dublin","NA","FALSE"
"12/10/2012","470000.00","20 UPPER LAD LANE, DUBLIN 2","TRUE","Dublin","D02","FALSE"
"12/10/2012","302000.00","216 HOWTH ROAD, KILLESTER","TRUE","Dublin","D03","FALSE"
"12/10/2012","327000.00","23, CARRICKHILL DRIVE, PORTMARNOCK","TRUE","Dublin","D13","FALSE"
"12/10/2012","575000.00","24  ASHLEIGH LAWNS, MALAHIDE","TRUE","Dublin","K36","FALSE"
"12/10/2012","128000.00","24 CUSTOM HALL, DEVERELL PLACE","TRUE","Dublin","NA","FALSE"
"12/10/2012","235000.00","24 WHITE OAKS, CLONSKEAGH, DUBLIN 14","TRUE","Dublin","D14","FALSE"
"12/10/2012","399000.00","25 BEECHLAWN, DUNDRUM","TRUE","Dublin","D16","FALSE"
"12/10/2012","420000.00","28 COOLAMBER COURT, KNOCKLYON","TRUE","Dublin","D16","FALSE"
"12/10/2012","375000.00","3 LE BAS TERRACE, LEINSTER ROAD WEST, RATHMINES","TRUE","Dublin","NA","FALSE"
"12/10/2012","870000.00","31 ROYAL TERRACE WEST, DUN LAOGHAIRE","TRUE","Dublin","NA","FALSE"
"12/10/2012","90000.00","32 MILLERS HALL, THOMAS STREET","TRUE","Dublin","D08","FALSE"
"12/10/2012","184000.00","33 ASHGROVE, DUN LAOGHAIRE","TRUE","Dublin","NA","FALSE"
"12/10/2012","190000.00","33 WATERGATE ESTATE, TALLAGHT","TRUE","Dublin","NA","FALSE"
"12/10/2012","195000.00","34 KILMORE CRESCENT, ARTANE, DUBLIN 5, DUBLIN 5","TRUE","Dublin","NA","FALSE"
"12/10/2012","135000.00","35 CROSBIES YARD, OSSORY ROAD, DUBLIN 3","TRUE","Dublin","NA","TRUE"
"12/10/2012","132500.00","35 DUN EMER GREEN, LUSK, CO DUBLIN","TRUE","Dublin","K45","FALSE"
"12/10/2012","310000.00","4 LE BAS TERRACE, LEINSTER ROAD WEST, RATHMINES","TRUE","Dublin","NA","FALSE"
"12/10/2012","250000.00","4 NEW ROW PLACE, NEW ROW SOUTH","TRUE","Dublin","D08","FALSE"
"12/10/2012","700000.00","4 OWENSTOWN PARK, OFF FOSTERS AVENUE, MOUNT MERRION","TRUE","Dublin","NA","FALSE"
"12/10/2012","942000.00","40 ALMA ROAD, MONKSTOWN, CO DUBLIN","TRUE","Dublin","A94","FALSE"
"12/10/2012","193760.00","41 THE PADDOCKS GROVE, ADAMSTOWN, CO. DUBLIN","TRUE","Dublin","K78","TRUE"
"12/10/2012","52250.00","44 CANNON LILLIS AVENUE, SEVILLE PLACE, DUBLIN 1","FALSE","Dublin","NA","FALSE"
"12/10/2012","160000.00","45 CONOR CLUNE ROAD, NAVAN ROAD, DUBLIN","TRUE","Dublin","D07","FALSE"
"12/10/2012","229074.88","451 KILMAINHAM SQUARE, KILMAINHAM, DUBLIN 8","TRUE","Dublin","D08","TRUE"
"12/10/2012","257000.00","50 SHANBOLEY ROAD, BEAUMONT, DUBLIN 9","TRUE","Dublin","D09","FALSE"
"12/10/2012","59125.00","57 CASHEL AVENUE, CRUMLIN, DUBLIN 12","FALSE","Dublin","D12","FALSE"
"12/10/2012","605000.00","7 EGLINGTON TERRACE, DONNYBROOK","TRUE","Dublin","D04","FALSE"
"12/10/2012","160000.00","82A SYCAMORE ROAD, FINGLAS, DUBLIN 11","TRUE","Dublin","D11","FALSE"
"12/10/2012","252000.00","86 THE FAIRWAYS, SEABROOK MANOR, PORTMARNOCK","TRUE","Dublin","D13","FALSE"
"12/10/2012","150000.00","9 AVONDALE MEWS, PARK AVENUE, SANDYMOUNT","TRUE","Dublin","D04","FALSE"
"12/10/2012","260000.00","95 SCHOLARSTOWN PARK, RATHFARNHAM, DUBLIN 16, DUBLIN 16","TRUE","Dublin","NA","FALSE"
"12/10/2012","135000.00","APARTMENT 11, CLIFDEN COURT, ELLIS QUAY, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"12/10/2012","82750.00","APARTMENT 3, VALENTIA HOUSE, NORTH CIRCULAR ROAD, DUBLIN 7","TRUE","Dublin","NA","FALSE"
"12/10/2012","220264.00","APARTMENT 4, BOOTERSTOWN WOOD, BOOTERSTOWN AVENUE","TRUE","Dublin","A94","TRUE"
"12/10/2012","730000.00","GLENVALE, 36  HOWTH ROAD, CLONTARF, DUBLIN 3","TRUE","Dublin","NA","FALSE"
"12/10/2012","285000.00","INISHFREE, RACECOUSE COMMON, LUSK","TRUE","Dublin","NA","FALSE"
"12/10/2012","830000.00","NO. 21 SEAMOUNT ABBEY, MALAHIDE, COUNTY DUBLIN","TRUE","Dublin","K36","TRUE"
"12/10/2012","540000.00","OLDFIELD HOUSE, KILMASHOGUE LANE, RATHFARNHAM, DUBLIN 16","TRUE","Dublin","D16","FALSE"
"12/10/2012","275000.00","THE RATH, ROLESTOWN, SWORDS","TRUE","Dublin","NA","FALSE"
"11/10/2012","43333.00","1 MARYLAND, SHANGANAGH ROAD, SHANKILL","FALSE","Dublin","NA","FALSE"
"11/10/2012","167000.00","10 THORNLEIGH PLACE, SWORDS","TRUE","Dublin","K67","FALSE"
"11/10/2012","140000.00","119 THE FORUM, BALLYMOSS ROAD, SANDYFORD","TRUE","Dublin","D18","FALSE"
"11/10/2012","360000.00","13 LITTLE MEADOW, POTTERY ROAD, DUN LAOGHAIRE","TRUE","Dublin","NA","FALSE"
"11/10/2012","430000.00","133 LOWER CHURCHTOWN ROAD, CHURCHTOWN, DUBLIN 14","TRUE","Dublin","D14","FALSE"
"11/10/2012","220000.00","17 THE BAWN COTTAGES, MALAHIDE","TRUE","Dublin","NA","FALSE"
"11/10/2012","502203.00","20 CLAREMONT AVENUE, HONEYPARK, DUN LAOIGHRE","TRUE","Dublin","NA","TRUE"
"11/10/2012","457000.00","20, KILMACUD PARK, STILLORGAN","TRUE","Dublin","A94","FALSE"
"11/10/2012","206000.00","21  MOUNT GARRETT WALK, TYRRELLSTOWN, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"11/10/2012","249500.00","22, TEMPLEVIEW DRIVE, CLAREHALL, DUBLIN 13","TRUE","Dublin","D13","FALSE"
"11/10/2012","183000.00","23 CHAPEL FARM ROAD, LUSK","TRUE","Dublin","K45","FALSE"
"11/10/2012","245000.00","25 NORFOLK ROAD, PHIBSBOROUGH, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"11/10/2012","60000.00","3 THE ORCHARD, GREENWOOD DRIVE  AYREFIELD, DUBLIN 13","TRUE","Dublin","NA","FALSE"
"11/10/2012","75000.00","30 RIALTO COTTAGES, RIALTO","TRUE","Dublin","D08","FALSE"
"11/10/2012","190000.00","31 THE DRIVE, MILLBROOK LAWNS, TALLAGHT, DUBLIN 24","TRUE","Dublin","D24","FALSE"
"11/10/2012","350000.00","32 CHURCHVIEW ROAD, KILLINEY, COUNTY DUBLIN","TRUE","Dublin","A96","FALSE"
"11/10/2012","173569.00","39 ALDERWOOD, HOLLYSTOWN, DUBLIN 15","TRUE","Dublin","D15","TRUE"
"11/10/2012","487500.00","4 BALLYOLAF MANOR, DUNDRUM, DUBLIN 16","TRUE","Dublin","D16","FALSE"
"11/10/2012","265000.00","4 ENNAFORT MEWS, RAHENY, DUBLIN 5","TRUE","Dublin","D05","FALSE"
"11/10/2012","133000.00","42 BIRCHWOOD DRIVE, SPRINGFIELD, TALLAGHT","TRUE","Dublin","D24","FALSE"
"11/10/2012","110000.00","43 THORNVILLE AVENUE, KILBARRACK, DUBLIN 15","TRUE","Dublin","NA","FALSE"
"11/10/2012","208500.00","46 SEGRANGE ROAD, BALDOYLE, COUNTY DUBLIN","TRUE","Dublin","D13","FALSE"
"11/10/2012","105000.00","73 ERRIGAL ROAD, DRIMNAGH, DUBLIN 12, DUBLIN 12","TRUE","Dublin","D12","FALSE"
"11/10/2012","532000.00","74 STEPASIDE PARK, STEPASIDE","TRUE","Dublin","D18","FALSE"
"11/10/2012","195000.00","76 OLD BAWN ROAD, TALLAGH T, DUBLIN 24","TRUE","Dublin","NA","FALSE"
"11/10/2012","245058.00","89 PATRICIAN VILLAS, STILLORGAN","TRUE","Dublin","A94","FALSE"
"11/10/2012","195000.00","9 KIRKPATRICK HOUSE, SPENCER HOUSE, SPENCER DOCK  NORTH WALL QUAY","TRUE","Dublin","NA","FALSE"
"11/10/2012","181000.00","90 RIVERSIDE PARK, CLONSHAUGH, DUBLIN 17","TRUE","Dublin","D17","FALSE"
"11/10/2012","170000.00","99 ST JOHN'S PARK EAST, CLONDALKIN","TRUE","Dublin","D22","FALSE"
"11/10/2012","450000.00","CHESTNUT HOUSE, OLDTOWN","TRUE","Dublin","A45","FALSE"
"11/10/2012","280000.00","NO. 1 SEAFIELD COURT, MALAHIDE","TRUE","Dublin","K36","FALSE"
"10/10/2012","325000.00","1 ARDEEVIN AVENUE, LUCAN, CO. DUBLIN","TRUE","Dublin","K78","FALSE"
"10/10/2012","273128.00","1 THE AVENUE, CARRICKMINES MANOR, GLENAMUCK ROAD, DUBLIN 18","TRUE","Dublin","NA","TRUE"
"10/10/2012","87000.00","11 HAYWORTH COURT, ONGAR","TRUE","Dublin","D15","FALSE"
"10/10/2012","110000.00","116 KYLEMORE DRIVE, BALLYFERMOT, DUBLIN 10","TRUE","Dublin","D10","FALSE"
"10/10/2012","255000.00","12 TEMPLEVIEW SQUARE, CLAREHALL, DUBLIN 17","TRUE","Dublin","NA","FALSE"
"10/10/2012","262500.00","123 CAPPAGHMORE, CLONDALKIN, DUBLIN 22, DUBLIN 22","TRUE","Dublin","D22","FALSE"
"10/10/2012","267500.00","15 CASTLEKNOCK  GLADE, CASTLEKNOCK, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"10/10/2012","335000.00","15 PRIORY WAY, MANOR GROVE, TERENURE","TRUE","Dublin","NA","FALSE"
"10/10/2012","210000.00","16 CASTLE RIADA GROVE, LUCAN","TRUE","Dublin","K78","FALSE"
"10/10/2012","92000.00","175 THE WATERSIDE, CHARLOTTE QUAY, GRAND CANAL DOCK","TRUE","Dublin","NA","FALSE"
"10/10/2012","200000.00","18 BELMAYNE PARK NORTH, BALGRIFFIN, DUBLIN 13","TRUE","Dublin","NA","FALSE"
"10/10/2012","172500.00","2 BRIDGEWATER QUAY, ISLANDBRIDGE, DUBLIN 8","TRUE","Dublin","NA","FALSE"
"10/10/2012","250000.00","20  FERNDALE AVENUE, GLASNEVIN","TRUE","Dublin","NA","FALSE"
"10/10/2012","126963.00","22 HEATHFIELD TERRACE, CAPPAGH ROAD, FINGLAS, DUBLIN 11","TRUE","Dublin","NA","TRUE"
"10/10/2012","375000.00","23 WHITEBARN ROAD, CHURCHTOWN, DUBLIN 14","TRUE","Dublin","NA","FALSE"
"10/10/2012","389000.00","25 ABBEYFIELD, KILLESTER, DUBLIN 3, DUBLIN 3","TRUE","Dublin","NA","FALSE"
"10/10/2012","133000.00","27 KIRWAN STREET, STONEYBATTER, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"10/10/2012","322000.00","29 BELFIELD DOWNS, GOATSTOWN","TRUE","Dublin","D14","FALSE"
"10/10/2012","147000.00","31 OFFALY ROAD, GRANGEGORMAN, DUBLIN 7","TRUE","Dublin","NA","FALSE"
"10/10/2012","180000.00","33 OAK RISE, ROYAL OAK, SANTRY, DUBLIN 9","TRUE","Dublin","D09","FALSE"
"10/10/2012","209000.00","38 OAKTON PARK, BALLYBRACK, CO. DUBLIN","TRUE","Dublin","A96","FALSE"
"10/10/2012","109000.00","41 ROSEDALE CRESCENT, CLONEE","TRUE","Dublin","NA","FALSE"
"10/10/2012","75000.00","50 CRAOIBHINN PARK, BALBRIGGAN","TRUE","Dublin","K32","FALSE"
"10/10/2012","72000.00","54 BRECAN CLOSE, BALBRIGGAN","TRUE","Dublin","K32","FALSE"
"10/10/2012","370000.00","56 LUDFORD PARK, BALLINTEER","TRUE","Dublin","D16","FALSE"
"10/10/2012","130000.00","6 EAST ROAD, EAST WALL, DUBLIN 3","TRUE","Dublin","D03","FALSE"
"10/10/2012","526950.00","6 YEATS HALL, CARRICKMINES WOOD, BRENNANSTOWN RD","TRUE","Dublin","NA","FALSE"
"10/10/2012","660000.00","644 HOWTH ROAD, RAHENY","TRUE","Dublin","D05","FALSE"
"10/10/2012","250000.00","7 GROVE ROAD, BALLYGALL ROAD, FINGLAS, DUBLIN 11","TRUE","Dublin","NA","FALSE"
"10/10/2012","44000.00","77 CLOVERHILL ROAD, BALLYFERMOT, DUBLIN 10","FALSE","Dublin","D10","FALSE"
"10/10/2012","227500.00","8 BEECHWOOD LAWNS, RATHCOOLE, COUNTY DUBLIN","TRUE","Dublin","D24","FALSE"
"10/10/2012","150000.00","82 SLIEVE RUA DRIVE, KILMACUD","TRUE","Dublin","A94","FALSE"
"10/10/2012","85000.00","86 SILLOGUE GARDENS, BALLYMUN, DUBLIN 11","TRUE","Dublin","D11","FALSE"
"10/10/2012","240000.00","APARTMENT 16, 38 HADDINGTON ROAD, DUBLIN 4","TRUE","Dublin","D04","FALSE"
"10/10/2012","260000.00","CORR CASTLE, 120 HOWTH ROAD, HOWTH","TRUE","Dublin","D13","FALSE"
"09/10/2012","328000.00","'JAC-MARIE', NO. 4  DEANS GRANGE ROAD, BLACKROCK","TRUE","Dublin","A94","FALSE"
"09/10/2012","111000.00","12 THE MORROWS, BALDOYLE, DUBLIN 13, DUBLIN 13","TRUE","Dublin","NA","FALSE"
"09/10/2012","275990.00","16 PEYTON SQUARE, STONEY LANE, RATHCOOLE","TRUE","Dublin","NA","TRUE"
"09/10/2012","210000.00","2 SHALLOCH HILL GROVE, SKERRIES","TRUE","Dublin","K34","FALSE"
"09/10/2012","145000.00","30 LOHUNDA CRESCENT, CLONSILLA, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"09/10/2012","100000.00","316 CLONARD ROAD, CRUMLIN","TRUE","Dublin","D12","FALSE"
"09/10/2012","149950.00","35 INGEWOOD DRIVE, CLONSILLA, DUBLIN 15","TRUE","Dublin","NA","FALSE"
"09/10/2012","732000.00","42 NUTLEY AVENUE, BALLSBRIDGE, DUBLIN 4","TRUE","Dublin","D04","FALSE"
"09/10/2012","200000.00","53 THE DRIVE, PHEASANTS RUN, CLONEE","TRUE","Dublin","NA","FALSE"
"09/10/2012","150000.00","59 DALEPARK ROAD, TALLAGHT, DUBLIN 24","TRUE","Dublin","NA","FALSE"
"09/10/2012","195000.00","59 ST. PETER'S ROAD, WALKINSTOWN-, DUBLIN 12","TRUE","Dublin","NA","FALSE"
"09/10/2012","110000.00","62 HOMELAWN ROAD, TALLAGHT","TRUE","Dublin","D24","FALSE"
"09/10/2012","360000.00","90 BLACKBERRY RISE, PORTMARNOCK","TRUE","Dublin","D13","FALSE"
"09/10/2012","162000.00","APARTMENT 58 THE CLAYTON, THE GASWORKS, BARROW STREET","TRUE","Dublin","NA","FALSE"
"09/10/2012","100000.00","APARTMENT NO. 50, BLOCK A 35 MOUNTJOY SQUARE, DUBLIN CITY, DUBLIN 1","TRUE","Dublin","NA","FALSE"
"09/10/2012","440529.00","ENNISKERRY LODGE, KILTERNAN","TRUE","Dublin","D18","TRUE"
"09/10/2012","399000.00","THE BRONX, SOUTH STRAND, SKERRIES","TRUE","Dublin","K34","FALSE"
"08/10/2012","450000.00","1 WESTON AVENUE, LUCAN","TRUE","Dublin","K78","FALSE"
"08/10/2012","182000.00","10 BRAMBLEFIELD CRESCENT, CLONEE, DUBLIN 15","TRUE","Dublin","NA","FALSE"
"08/10/2012","170000.00","102 COOLEY ROAD, DRIMNAGH, DUBLIN 12","TRUE","Dublin","D12","FALSE"
"08/10/2012","440000.00","13 DRUMMARTIN CRESCENT, GOATSTOWN, DUBLIN 14","TRUE","Dublin","D14","FALSE"
"08/10/2012","152500.00","13 SHAWS LANE APARTMENT, SHAWS LANE, BATH AVENUE, DUBLIN 4","TRUE","Dublin","NA","FALSE"
"08/10/2012","240000.00","17 CHAPEL GATE, DRUMCONDRA","TRUE","Dublin","NA","FALSE"
"08/10/2012","145000.00","17 GRIFFITH ROAD, FINGLAS EAST, DUBLIN 11","TRUE","Dublin","D11","FALSE"
"08/10/2012","172000.00","17 MEASC GREEN, ARTANE, DUBLIN 5","TRUE","Dublin","NA","FALSE"
"08/10/2012","155000.00","181 BACHELORS WALK, DUBLIN 1","TRUE","Dublin","D01","FALSE"
"08/10/2012","46200.00","20 RAHEEN DRIVE, BALLYFERMOT, DUBLIN 10","FALSE","Dublin","D10","FALSE"
"08/10/2012","250000.00","25 CROSFORGE, SAGGART, BARONY OF NEW CASTLE","TRUE","Dublin","NA","TRUE"
"08/10/2012","120000.00","25 WILLOW AVENUE, CLONDALKIN, DUBLIN 22","TRUE","Dublin","D22","FALSE"
"08/10/2012","174500.00","29 SEATOWN VILLAS, SWORDS, DUBLIN","TRUE","Dublin","K67","FALSE"
"08/10/2012","47575.00","30 CROFTWOOD GARDENS, BALLYFERMOT, DUBLIN 10","FALSE","Dublin","D10","FALSE"
"08/10/2012","343000.00","35 VERNON AVENUE, CLONTARF","TRUE","Dublin","D03","FALSE"
"08/10/2012","200000.00","40 ADAMSTOWN PARK, ADAMSTOWN SQUARE, ADAMSTOWN","TRUE","Dublin","NA","FALSE"
"08/10/2012","113500.00","45 BALLYGALL ROAD WEST, FINGLAS, DUBLIN 11","TRUE","Dublin","D11","FALSE"
"08/10/2012","282000.00","45 THE WALK, ROBSWALL, MALAHIDE","TRUE","Dublin","K36","TRUE"
"08/10/2012","57000.00","5 HEALY STREET, OFF NORTH CIRCULAR ROAD, DUBLIN 1","TRUE","Dublin","NA","FALSE"
"08/10/2012","468000.00","60 GROVE PARK, RATHMINES, DUBLIN 6","TRUE","Dublin","D06","FALSE"
"08/10/2012","155000.00","64 GLENEALY DOWNS, HUNTSTOWN, DUBLIN 15","TRUE","Dublin","D15","FALSE"
"08/10/2012","217500.00","7  COOPERSFIELD, RUSH","TRUE","Dublin","K56","FALSE"
"08/10/2012","195000.00","7  GRANGEMORE AVENUE, DONAGHMEDE, DUBLIN 13","TRUE","Dublin","D13","FALSE"
"08/10/2012","160000.00","71 NAAS ROAD, INCHICORE, DUBLIN 12, DUBLIN 12","TRUE","Dublin","NA","FALSE"
"08/10/2012","327500.00","73 WOODSIDE, DODDER PARK ROAD, RATHFARNHAM","TRUE","Dublin","D14","FALSE"
"08/10/2012","230000.00","8  AUBREY, SHANKILL, DUBLIN 18","TRUE","Dublin","D18","FALSE"
"08/10/2012","103333.00","APARTMENT 12, TEMPLE PARK, DARTRY, DUBLIN 6","TRUE","Dublin","NA","FALSE"
"08/10/2012","170000.00","APT 3 TANEY COURT, TANEY ROAD, DUNDRUM/ GOATSTOWN, DUBLIN 14","TRUE","Dublin","NA","FALSE"
"08/10/2012","157000.00","APT 301 C, AIKENS VILLAGE, SANDYFORD","TRUE","Dublin","NA","FALSE"
"08/10/2012","635000.00","BELLEVUE LODGE, BELLEVUE AVENUE, BOOTERSTOWN","TRUE","Dublin","NA","FALSE"
"05/10/2012","168500.00","10 THE COURT, SEATOWN PARK, SWORDS","TRUE","Dublin","K67","FALSE"
"05/10/2012","207929.51","12 BEVERTON WOOD, DONABATE, CO. DUBLIN","TRUE","Dublin","NA","TRUE"
"05/10/2012","91500.00","12 LANDEN ROAD, BALLYFERMOT, DUBLIN 10","TRUE","Dublin","D10","FALSE"
"05/10/2012","318000.00","120  LARAGHCON, LUCAN","TRUE","Dublin","K78","FALSE"
"05/10/2012","240000.00","13 BEACHVIEW, SUTTON, DUBLIN 13, DUBLIN 13","TRUE","Dublin","NA","FALSE"
"05/10/2012","216500.00","16 THE WALK, SKERRIES ROCK, SKERRIES","TRUE","Dublin","K34","FALSE"
"05/10/2012","129750.00","17 NEW ROW PLACE, NEW ROW SOUTH, DUBLIN 8","TRUE","Dublin","D08","FALSE"
"05/10/2012","283500.00","2 BELARMINE PLACE, NEWTOWNLITTLE, STEPASIDE","TRUE","Dublin","NA","FALSE"
"05/10/2012","1090000.00","2 CASTLE AVENUE, UPPER CHURCHTOWN ROAD, DUBLIN 14","TRUE","Dublin","D14","FALSE"
"05/10/2012","342500.00","2 THE GROVE, HIGHFIELD PARK, DUNDRUM","TRUE","Dublin","D14","FALSE"
"05/10/2012","87500.00","21 DEERPARK WAY, KILTIPPER","TRUE","Dublin","D24","FALSE"
"05/10/2012","200000.00","21 MAY STREET, DRUMCONDRA, DUBLIN 9","TRUE","Dublin","NA","FALSE"
"05/10/2012","380000.00","213 LIMETREE AVENUE, PORTMARNOCK","TRUE","Dublin","D13","FALSE"
"05/10/2012","155000.00","22 SHERLOCK PARK, SKERRIES, CO DUBLIN","TRUE","Dublin","K34","FALSE"
"05/10/2012","210000.00","23  THE RISE, SKERRIES","TRUE","Dublin","K34","FALSE"
"05/10/2012","560000.00","23 SILCHESTER PARK, GLENAGEARY","TRUE","Dublin","A96","FALSE"
"05/10/2012","150000.00","25 DODSBORO COTTAGES, LUCAN","TRUE","Dublin","NA","FALSE"
"05/10/2012","84000.00","250 GALTYMORE ROAD, DRIMNAGH","TRUE","Dublin","D12","FALSE"
"05/10/2012","266500.00","26 AUBURN DRIVE, KILLINEY","TRUE","Dublin","A96","FALSE"
"05/10/2012","84000.00","26 NIALL STREET, DUBLIN 7, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"05/10/2012","312775.00","27B CASTLEPARK GARDENS RESIDENCE, CASTLEPARK ROAD, SANDYCOVE","TRUE","Dublin","NA","TRUE"
"05/10/2012","205000.00","28 BALLINTEER AVENUE, BALLINTEER, DUBLIN 16","TRUE","Dublin","D16","FALSE"
"05/10/2012","212000.00","2B TAMARISK PARK, KILNAMANAGH, TALLAGHT","TRUE","Dublin","NA","FALSE"
"05/10/2012","115000.00","30 CURLEW ROAD, DRIMNAGH","TRUE","Dublin","D12","FALSE"
"05/10/2012","77500.00","30 ST. CATHERINE'S CLOSE, CARMANS HALL, OFF FRANCIS STRET","TRUE","Dublin","NA","FALSE"
"05/10/2012","112500.00","33 HARDIMAN ROAD, DRUMCONDRA, DUBLIN 9","TRUE","Dublin","D09","FALSE"
"05/10/2012","890000.00","33 NUTLEY ROAD, DONNYBROOK, DUBLIN 4","TRUE","Dublin","D04","FALSE"
"05/10/2012","78440.00","346 COOLEY ROAD, DRIMNAGH, DUBLIN 12","FALSE","Dublin","D12","FALSE"
"05/10/2012","337000.00","35  SELSKAR AVENUE, SKERRIES","TRUE","Dublin","K34","FALSE"
"05/10/2012","208000.00","35 THE CLIFFS, KELLY'S BAY, SKERRIES","TRUE","Dublin","K34","FALSE"
"05/10/2012","125000.00","36 MOUNTJOY STREET, DUBLIN 7, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"05/10/2012","273000.00","36 WHITETHORN GROVE, ARTANE, DUBLIN 5, DUBLIN 5","TRUE","Dublin","D05","FALSE"
"05/10/2012","410000.00","37 LANSDOWNE PK, KNOCKLYON, DUBLIN 16","TRUE","Dublin","D16","FALSE"
"05/10/2012","295000.00","379 MALAHIDE MARINA, MALAHIDE","TRUE","Dublin","K36","FALSE"
"05/10/2012","233500.00","39 HIGH PARK, GRACE PARK ROAD, DRUMCONDRA","TRUE","Dublin","D09","FALSE"
"05/10/2012","735000.00","4 ST THOMAS ROAD, MOUNT MERRION","TRUE","Dublin","NA","FALSE"
"05/10/2012","339207.00","44 CASTLEPARK GARDENS RESIDENCE, CASTLEPARK RD, SANDYCOVE","TRUE","Dublin","NA","TRUE"
"05/10/2012","161000.00","45 BROOKDALE AVENUE, SWORDS","TRUE","Dublin","K67","FALSE"
"05/10/2012","355500.00","49 CABINTEELY GREEN, CABINTEELY, DUBLIN 18","TRUE","Dublin","D18","FALSE"
"05/10/2012","158000.00","5  FOREST AVENUE, KINGSWOOD, DUBLIN 24","TRUE","Dublin","D24","FALSE"
"05/10/2012","60000.00","5 SUNDALE PARK, TALLAGHT","TRUE","Dublin","NA","FALSE"
"05/10/2012","148000.00","5 UPPER ARTANE COTTAGES, MALAHIDE ROAD","TRUE","Dublin","D05","FALSE"
"05/10/2012","68000.00","52 BRACKENWOOD DRIVE, BALBRIGGAN","TRUE","Dublin","K32","FALSE"
"05/10/2012","297000.00","53 THE OLD FORGE, LUCAN","TRUE","Dublin","K78","FALSE"
"05/10/2012","50875.00","54 GARRYOWEN ROAD, BALLYFERMOT, DUBLIN 10","FALSE","Dublin","D10","FALSE"
"05/10/2012","155000.00","56 GLENDHU ROAD, OFF NAVAN ROAD, DUBLIN 7","TRUE","Dublin","D07","FALSE"
"05/10/2012","645000.00","57 GRIFFITH DOWNS, DRUMCONDRA","TRUE","Dublin","NA","FALSE"
"05/10/2012","522600.00","58 ALBERT ROAD, GLENAGEARY","TRUE","Dublin","A96","FALSE"
"05/10/2012","113750.00","63 ESKER MANOR, LUCAN","TRUE","Dublin","K78","FALSE"
"05/10/2012","201000.00","7 AIRPARK CLOSE, RATHFARNHAM, DUBLIN 16","TRUE","Dublin","D16","FALSE"
"05/10/2012","320000.00","77 MERRION PARK, SOUTH HILL AVENUE, BLACKROCK","TRUE","Dublin","NA","FALSE"
